standard_id,component_id,description,source
03e51aea-b2f6-11e9-a052-0242ac150005,b8b32142-3e44-40ec-9a33-db360e449572,Interpret data from computer simulations to describe how Earth's systems respond to human-driven changes,ai_generated
03e51aea-b2f6-11e9-a052-0242ac150005,98c77789-b386-4e09-8fbc-24babefec18c,Evaluate the role of ongoing scientific research in expanding understanding of human impacts on Earth's systems,ai_generated
03e38a40-b2f6-11e9-a3d0-0242ac150005,3009936f-e146-4c21-ae4f-7315f95bd1f9,Explain that gravitational force is always attractive and acts between any two masses,ai_generated
03e38a40-b2f6-11e9-a3d0-0242ac150005,a05e5df4-8729-4107-87f9-53eaea0e90bf,Identify conditions under which gravitational force between objects is significant versus negligible,ai_generated
03e38a40-b2f6-11e9-a3d0-0242ac150005,e814fb89-8cbb-4cdf-9af7-6b279c6d7264,Apply the relationship between mass and gravitational force to compare gravitational interactions in the solar system,ai_generated
03e38a40-b2f6-11e9-a3d0-0242ac150005,82c9c15c-152c-4e8b-852b-86b1c1730515,Distinguish gravitational interactions on Earth's scale from those involving large astronomical bodies such as the Sun,ai_generated
03e3c212-b2f6-11e9-9437-0242ac150005,a05320f6-0dc6-4172-8371-d70caf4b75d4,"Identify carbon, hydrogen, and oxygen as the elemental components of sugar molecules produced in photosynthesis",ai_generated
03e3c212-b2f6-11e9-9437-0242ac150005,5ad1073b-be92-4702-97fd-c1467f50ee68,Explain how hydrocarbon backbones of sugar molecules are used to synthesize amino acids and other carbon-based molecules,ai_generated
03e3c212-b2f6-11e9-9437-0242ac150005,9395b653-aa5e-4401-b7f6-6753e0fd3b15,Describe how carbon-based molecules such as proteins and DNA are assembled from smaller molecular subunits,ai_generated
03e3c212-b2f6-11e9-9437-0242ac150005,462464fc-518c-4870-8e4e-29fb64ea239a,Trace the path of carbon from photosynthesis-produced sugars to larger biomolecules used in cell construction,ai_generated
03e2fdb4-b2f6-11e9-93f7-0242ac150005,5c138352-9633-4059-886e-2082e24e9a98,Explain how variation in heritable traits within a population provides the raw material for natural selection,ai_generated
03e2fdb4-b2f6-11e9-93f7-0242ac150005,54b56b0d-9bd4-4595-954e-a9a95cc2bfd1,Describe how differential reproductive success drives the increase in frequency of advantageous traits over generations,ai_generated
03e2fdb4-b2f6-11e9-93f7-0242ac150005,c201bf82-bb23-488f-b8fe-aee1d24faa6f,Construct an evidence-based explanation for how natural selection produces adaptation in a population over time,ai_generated
03e2fdb4-b2f6-11e9-93f7-0242ac150005,42bd6ba5-c571-41c2-9f16-4c681b4b1827,Analyze population data to identify traits that represent adaptations resulting from natural selection,ai_generated
03e2fdb4-b2f6-11e9-93f7-0242ac150005,f13d600b-6eee-460f-8d18-cd1d376384db,Distinguish adaptation as a population-level phenomenon from individual trait changes during an organism's lifetime,ai_generated
03e35994-b2f6-11e9-90cc-0242ac150005,af27bd0c-c4a4-4cb9-a2dc-ec09b85961d2,Select an appropriate communication format to convey scientific ideas or design solutions to a specific audience,ai_generated
03e35994-b2f6-11e9-90cc-0242ac150005,7b4e45c8-b8c9-4a44-b96a-3950c1cb0dad,"Use models, drawings, or numerical representations to communicate detail about a scientific or design concept",ai_generated
03e35994-b2f6-11e9-90cc-0242ac150005,65e932be-59c5-4120-9e8a-e3f08eb2a849,Communicate a design solution in written or oral form with sufficient detail for others to evaluate or replicate it,ai_generated
03e3729e-b2f6-11e9-89b2-0242ac150005,7010db7e-a064-430a-99a9-e076777432ee,"Identify measurable physical properties such as hardness, color, density, and conductivity used to classify materials",ai_generated
03e3729e-b2f6-11e9-89b2-0242ac150005,38e36836-ec44-411d-91ef-b84f35a4a019,Use measurements of observable properties to distinguish one material from another,ai_generated
03e3729e-b2f6-11e9-89b2-0242ac150005,1d9cda89-7a04-4a95-8c8f-537f256a48e0,Match an unknown material to a known substance by comparing measured property values,ai_generated
03e3729e-b2f6-11e9-89b2-0242ac150005,6155b79c-689b-414e-9480-ce2adf30ff1e,Explain why multiple property measurements provide more reliable material identification than a single measurement,ai_generated
03e36312-b2f6-11e9-89e9-0242ac150005,d92f0f21-fc24-4136-bcdd-34b228edf10f,Identify a testable question and propose a method to investigate it collaboratively with peers,ai_generated
03e36312-b2f6-11e9-89e9-0242ac150005,3ab84f31-bc79-44a1-b8d3-9ad8adfe7f98,"Plan the steps of an investigation including materials, procedure, and data collection with guidance",ai_generated
03e36312-b2f6-11e9-89e9-0242ac150005,ab2cf901-4c48-4c65-8cfc-d3065b45d627,Conduct a planned investigation safely and systematically in collaboration with peers,ai_generated
03e36312-b2f6-11e9-89e9-0242ac150005,5611e959-5711-43ec-b782-b3e73a94204c,Record observations and data accurately during a guided collaborative investigation,ai_generated
03e38932-b2f6-11e9-8e15-0242ac150005,3d278d7c-2dd9-476b-8371-77c7eaeb0b68,Explain that Earth's gravitational force pulls objects near its surface toward the planet's center,ai_generated
03e38932-b2f6-11e9-8e15-0242ac150005,1afe3a6b-3808-4747-887f-9ee7473e99d6,Identify the direction of gravitational force acting on an object near Earth's surface,ai_generated
03e38932-b2f6-11e9-8e15-0242ac150005,6eddf720-4cc0-4d65-b11a-6a577fdedc45,Distinguish Earth's gravitational pull as the cause of objects falling toward the ground rather than in other directions,ai_generated
03e30ca0-b2f6-11e9-89e3-0242ac150005,e347f0c5-a4ad-49c4-9773-053586735163,Identify qualitative and quantitative criteria that a successful solution to a global challenge must satisfy,ai_generated
03e30ca0-b2f6-11e9-89e3-0242ac150005,ec4769de-c7d4-42c5-8574-a09a7e5b43bd,"Specify constraints on potential solutions based on societal needs, resource availability, and ethical considerations",ai_generated
03e30ca0-b2f6-11e9-89e3-0242ac150005,121cf065-5fd7-45dc-a30a-45237b520868,Analyze a major global challenge to determine relevant scientific principles that inform solution requirements,ai_generated
03e30ca0-b2f6-11e9-89e3-0242ac150005,98b26acc-d499-48d4-8806-cb40337fb75b,Distinguish between criteria and constraints when defining the scope of an engineering design problem,ai_generated
03e30ca0-b2f6-11e9-89e3-0242ac150005,64c91386-c7f2-4023-b574-d1d112fbe833,Evaluate how societal needs and wants shape the criteria used to assess engineering solutions to global challenges,ai_generated
03e31d08-b2f6-11e9-8e4e-0242ac150005,cdd4394e-f1de-41a7-9e6f-d7646eb12472,Formulate a scientific question based on direct observations of a natural or designed phenomenon,ai_generated
03e31d08-b2f6-11e9-8e4e-0242ac150005,ee4b02ef-2845-4dd3-8c5d-2cfaa29b454f,Distinguish between an observation and the question it generates about the natural or designed world,ai_generated
03e31d08-b2f6-11e9-8e4e-0242ac150005,37ef585c-9329-4542-a954-4e0e971e7cc3,"Refine an initial question to make it more focused, testable, and based on observational evidence",ai_generated
03e317f4-b2f6-11e9-a3c5-0242ac150005,f822bbf4-dce6-483e-8214-1d0b32876787,"Interpret graphical displays such as maps, charts, and tables to extract patterns from large data sets",ai_generated
03e317f4-b2f6-11e9-a3c5-0242ac150005,cfa58b5b-86a7-43d8-a4c9-9eaee824bc3c,Identify temporal relationships in data by analyzing trends across time using graphs or charts,ai_generated
03e317f4-b2f6-11e9-a3c5-0242ac150005,2edd4dad-8539-4703-bb9b-376b57807020,Identify spatial relationships in data by analyzing patterns across geographic regions using maps or tables,ai_generated
03e317f4-b2f6-11e9-a3c5-0242ac150005,10332e2d-592e-4012-8dd6-11b8f722a11a,Compare multiple graphical representations of a data set to determine which best reveals a given pattern,ai_generated
03e4ab6e-b2f6-11e9-af48-0242ac150005,2c42f408-e666-498e-ba8d-5ea7a00a77a0,Explain stability and change in a system by analyzing processes occurring at multiple scales over time,ai_generated
03e4ab6e-b2f6-11e9-af48-0242ac150005,4c4372b9-80e8-42a3-b5e1-71064fa52884,Identify how atomic-scale processes contribute to observable stability or change in natural or designed systems,ai_generated
03e4ab6e-b2f6-11e9-af48-0242ac150005,a767b3bf-7239-43ac-bcf1-272c1743630e,Construct an explanation for a system's behavior by examining changes at both small and large scales simultaneously,ai_generated
03e4ab6e-b2f6-11e9-af48-0242ac150005,f1c9cc02-d297-4e84-b70a-0e5d2b56f7b2,Distinguish between short-term fluctuations and long-term trends when analyzing stability and change in a system,ai_generated
03e3805e-b2f6-11e9-8878-0242ac150005,a286f201-6ad3-49e1-b8fe-4b7e3a169c05,Explain how radioactive decay follows an exponential decay law over time,ai_generated
03e3805e-b2f6-11e9-8878-0242ac150005,04dc0a3e-289f-4a24-8926-c5d51f275076,Calculate the remaining quantity of a radioactive isotope using half-life,ai_generated
03e3805e-b2f6-11e9-8878-0242ac150005,83a505ce-4ced-43b8-b224-494b2adb72fa,Interpret decay curves to determine the age of a sample using radiometric dating,ai_generated
03e3805e-b2f6-11e9-8878-0242ac150005,995415de-605f-49ee-9fa8-a36254d122c8,Analyze the relationship between nuclear lifetime and suitability for dating specific materials,ai_generated
03e3ce74-b2f6-11e9-ac95-0242ac150005,9418e51f-9a77-4956-b7e7-e3b2a00c4e91,Identify the role of plants and algae as the foundational producers in a food web,ai_generated
03e3ce74-b2f6-11e9-ac95-0242ac150005,e994cd9c-5f18-4565-85e0-5673d708e8eb,Explain why only a small fraction of matter and energy is transferred between trophic levels,ai_generated
03e3ce74-b2f6-11e9-ac95-0242ac150005,1edf8654-4d7d-426b-9731-5b390ebb34fb,Analyze how inefficient energy transfer accounts for fewer organisms at higher trophic levels,ai_generated
03e3ce74-b2f6-11e9-ac95-0242ac150005,6871fc72-9190-47b1-a136-cce10572b80a,"Trace the cycling of chemical elements through food webs, atmosphere, and soil",ai_generated
03e3ce74-b2f6-11e9-ac95-0242ac150005,dba87422-9ea1-4978-9319-dbcc8efe618e,Apply conservation of matter and energy principles to each link in an ecosystem,ai_generated
03e48170-b2f6-11e9-b2f7-0242ac150005,ed8d3267-2fbb-4353-86d3-534ede07a823,Obtain information from multiple reliable sources to explain a scientific phenomenon,ai_generated
03e48170-b2f6-11e9-b2f7-0242ac150005,e0e1f83e-5dcd-43fc-b29a-c936eb17e313,Evaluate the credibility and relevance of books and media as sources of scientific information,ai_generated
03e48170-b2f6-11e9-b2f7-0242ac150005,d680bd1a-494a-4eca-9bd5-2f02ed207b97,Combine information from multiple sources to communicate explanations or design solutions,ai_generated
03e3cf00-b2f6-11e9-a73b-0242ac150005,7c4f8175-064c-4006-af18-c0d612d82ecf,Explain how photosynthesis and cellular respiration exchange carbon between organisms and the environment,ai_generated
03e3cf00-b2f6-11e9-a73b-0242ac150005,7da939a9-74fc-42b3-9809-d421c1a7fc4b,"Trace the movement of carbon through the biosphere, atmosphere, oceans, and geosphere",ai_generated
03e3cf00-b2f6-11e9-a73b-0242ac150005,ae19d03e-4ef5-4520-be92-31148a173fd4,Analyze the role of biological and geological processes in maintaining the carbon cycle,ai_generated
03e3cf00-b2f6-11e9-a73b-0242ac150005,0b3933ec-69e0-4156-9549-38ec4ef40938,Construct a model showing how disruptions to photosynthesis or respiration affect carbon cycling,ai_generated
03e31b5a-b2f6-11e9-844c-0242ac150005,5d3c4d38-9ddf-4ed2-bfb4-6216ddd976f4,Apply statistical analysis to determine the best-fit function for a scientific dataset,ai_generated
03e31b5a-b2f6-11e9-844c-0242ac150005,dd5c9974-7d43-41b9-ae72-f74b3c3d7b07,"Interpret slope, intercept, and correlation coefficient of a linear fit to scientific data",ai_generated
03e31b5a-b2f6-11e9-844c-0242ac150005,5a914826-cdec-4044-8a2d-c02f9dd5021d,Use probability concepts to evaluate uncertainty in scientific and engineering conclusions,ai_generated
03e31b5a-b2f6-11e9-844c-0242ac150005,55a71673-820d-4b21-af1d-7c63debd0ca7,Apply digital tools to perform statistical analyses on scientific or engineering datasets,ai_generated
03e45c54-b2f6-11e9-9818-0242ac150005,7facc543-524a-442f-9ae2-3a53ace86732,Define a design problem by specifying multiple measurable criteria for a successful solution,ai_generated
03e45c54-b2f6-11e9-9818-0242ac150005,fc1bcd4f-e3cc-48d6-8d97-5469a69fb9d1,Identify constraints—including scientific principles—that limit possible solutions to a design problem,ai_generated
03e45c54-b2f6-11e9-9818-0242ac150005,61168809-656c-4269-ba74-22b73810a187,Distinguish between criteria and constraints when framing an engineering design problem,ai_generated
03e2b9d0-b2f6-11e9-8367-0242ac150005,6d70879e-1af0-4ae3-8ce2-7f6946be11db,Develop a model that predicts changes in particle motion when thermal energy is added or removed,ai_generated
03e2b9d0-b2f6-11e9-8367-0242ac150005,9fd6c79e-c32e-4455-9de2-a491e82040ca,Explain the relationship between temperature change and the motion of particles in a substance,ai_generated
03e2b9d0-b2f6-11e9-8367-0242ac150005,6d9c9ee9-d198-46b4-9e5f-ad8d4bbfed71,Predict the state changes of a pure substance based on thermal energy transfer,ai_generated
03e2b9d0-b2f6-11e9-8367-0242ac150005,83935d28-ba65-4f42-9c7a-19d385295dfb,"Describe how particle behavior differs across solid, liquid, and gas states during heating or cooling",ai_generated
03e2b2fa-b2f6-11e9-9a08-0242ac150005,c65f9b32-3774-408e-9742-cb76cba9344a,Identify the major reservoirs of salt water and fresh water on Earth,ai_generated
03e2b2fa-b2f6-11e9-9a08-0242ac150005,adc71009-094d-4c8c-8a00-5212395fad7f,Construct a graph showing the relative amounts of water in different Earth reservoirs,ai_generated
03e2b2fa-b2f6-11e9-9a08-0242ac150005,7e862f86-1ef2-40a1-a317-f27ec67447c3,Interpret graphical data as evidence for the unequal distribution of water on Earth,ai_generated
03e4740a-b2f6-11e9-b0ad-0242ac150005,7fcb0c23-e7d7-4eb4-a549-cbe7095239f4,Analyze test data to identify the operational range in which a design best meets success criteria,ai_generated
03e4740a-b2f6-11e9-b0ad-0242ac150005,af55fdfa-5e7d-43d4-a7d4-cc46799f010c,Interpret data patterns to define upper and lower performance boundaries for a system,ai_generated
03e4740a-b2f6-11e9-b0ad-0242ac150005,4be1b28f-bb64-42e0-875a-2406ff74ceff,Evaluate trade-offs in data to recommend an optimal operational range for a design solution,ai_generated
03e370aa-b2f6-11e9-b40c-0242ac150005,04d08950-e659-4821-bbc4-f01721d1c524,Identify how a small set of basic components can combine to form a wide variety of objects,ai_generated
03e370aa-b2f6-11e9-b40c-0242ac150005,63823af2-95bb-4b91-8e7c-5f3fa7344bdc,Explain how the properties of a complex object depend on its constituent parts and their arrangement,ai_generated
03e370aa-b2f6-11e9-b40c-0242ac150005,95e3ae6b-01af-42c2-9cf4-b3768aa251ea,Compare different structures built from the same set of components to recognize combinatorial variety,ai_generated
03e322bc-b2f6-11e9-b0d2-0242ac150005,7a882082-5fd8-4777-8adf-6590f98a978b,Formulate questions arising from careful observation of phenomena or unexpected experimental results,ai_generated
03e322bc-b2f6-11e9-b0d2-0242ac150005,2bcd08da-010d-42ba-82df-5076053f1d76,Distinguish between questions that seek clarification and questions that seek new information,ai_generated
03e322bc-b2f6-11e9-b0d2-0242ac150005,c90e48f9-9190-414f-9e6a-9d8e6c043a79,Refine observational questions to make them specific and scientifically testable,ai_generated
03e3b344-b2f6-11e9-b90b-0242ac150005,aa5ef743-76a5-464c-befc-801b77e01996,Identify wave-based technologies used in everyday life and scientific research,ai_generated
03e3b344-b2f6-11e9-b90b-0242ac150005,fb882c6d-0c36-4c95-8b2c-61be544537d5,Explain how wave interactions with matter enable technologies such as medical imaging or communications,ai_generated
